"slice_pos","pi_slice","id","league_id","league_name","league_abbreviation","season_id","season_name","game_id","game_slug","home_team_id","home_team_name","home_team_location","home_team_nickname","home_team_abbreviation","away_team_id","away_team_name","away_team_location","away_team_nickname","away_team_abbreviation","interval_type","inning","clock_seconds","inning_half","home_team_score","away_team_score","total_score","home_away_score_pair","away_home_score_pair","home_team_outcome","away_team_outcome","is_over","started_at","home_team_final_score","away_team_final_score","r"
1137,"36","9afdb371-b9da-4b91-a291-57f7629cb805","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","e65af542-65c7-4ba1-829e-51ff9cc4ded5","mlb-2018-oak-bos-2018-05-16-1910","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",7,30,"bottom",6,3,9,"63","36","win","loss",FALSE,"2018-05-17 04:10:00+00",6,4,1
1138,"73","17634f99-dea5-43d1-a5ed-8131b1c90220","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","457b7681-6d2d-4fda-86a6-bb4d8eb96b76","mlb-2018-col-sd-2018-09-2-1310","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",8,30,"bottom",3,7,10,"37","73","loss","win",FALSE,"2018-09-03 01:10:00+00",3,7,1
1139,"62","4bc80b57-b3e1-4d12-9b25-3a9260544ccf","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","a0fb5fa9-3489-4a09-9339-de77a41a80f7","mlb-2017-kc-oak-2017-08-14-1905","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",9,0,"top",2,6,8,"26","62","loss","win",FALSE,"2017-08-15 07:05:00+00",2,6,1
1140,"22","86c25f61-61a5-4c1c-912a-8337888fe76a","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","1f160a00-d89b-4a85-92ee-972e333dac05","mlb-2018-det-cle-2018-09-14-1910","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",6,30,"bottom",2,2,4,"22","22","loss","win",FALSE,"2018-09-15 04:10:00+00",4,5,1
1141,"62","21391fc0-fe89-4a34-8fab-8b68cd225f48","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","2cbb9c74-b7e1-4383-918e-eb3175bf4a77","mlb-2018-mia-col-2018-06-23-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",8,30,"bottom",2,6,8,"26","62","loss","win",FALSE,"2018-06-24 00:10:00+00",2,6,1
1142,"60","e19563ff-1ce8-48c5-8326-c7e686928267","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","60d82a32-f14a-457a-ac36-d7b33484f11b","mlb-2017-tor-atl-2017-05-17-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",2,0,"top",6,0,6,"60","06","win","loss",FALSE,"2017-05-18 04:35:00+00",8,4,1
1143,"99","b7ba66a7-dc6c-4380-b818-ae06deabc944","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0011a17d-ecb9-42bc-aab4-720af8fb3af2","mlb-2017-sea-phi-2017-05-9-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",7,30,"bottom",9,9,18,"99","99","loss","win",FALSE,"2017-05-10 04:05:00+00",9,10,1
1144,"12","a96696c7-f39d-4e72-9b64-cfc35b24ed23","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","f5f09a85-458e-4006-a5e1-ef95703de675","mlb-2018-la-ari-2018-09-25-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",6,30,"bottom",2,1,3,"21","12","win","loss",FALSE,"2018-09-26 06:40:00+00",4,3,1
1145,"46","9572498b-1837-490b-9dac-7e9be1718d11","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","4fe29acf-612b-4b12-87c7-43f7639e3951","mlb-2018-tex-bal-2018-07-15-1305","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",6,30,"bottom",6,4,10,"64","46","win","loss",FALSE,"2018-07-15 22:05:00+00",6,5,1
1146,"08","17babac7-9e7c-4104-9039-ce43013800ad","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","41f5905b-e5a2-4c44-8808-a59b3e7a4c70","mlb-2018-phi-col-2018-09-24-1840","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",6,30,"bottom",8,0,8,"80","08","win","loss",FALSE,"2018-09-25 05:40:00+00",10,1,1
1147,"05","8552058b-3e36-48bb-bfde-6db060ef506f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","de421eeb-0288-404d-b6ad-0d5194a212b4","mlb-2018-nym-mil-2018-05-24-1910","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",9,0,"top",0,5,5,"05","50","loss","win",FALSE,"2018-05-25 05:10:00+00",0,5,1
1148,"12","564caf84-fd84-4774-8ce7-90925091d593","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","e56e537f-c7d5-4441-b20b-57ba63c6227f","mlb-2018-chw-kc-2018-03-31-1815","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",2,30,"bottom",2,1,3,"21","12","loss","win",FALSE,"2018-04-01 04:15:00+00",3,4,1
1149,"43","3c755d79-dc81-483c-a078-3b1aea454e07","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","99f3762c-7e1c-4e86-a8e3-f581352a9347","mlb-2018-min-sea-2018-05-26-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",12,30,"bottom",4,3,7,"43","34","win","loss",FALSE,"2018-05-27 07:10:00+00",4,3,1
1150,"88","52755884-6aaa-44c2-b5f9-e13aec8488fc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","33140ed0-6dd9-4a43-8605-1bc886e1bae2","mlb-2017-mia-phi-2017-08-24-1305","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",7,0,"top",8,8,16,"88","88","loss","win",FALSE,"2017-08-24 22:05:00+00",8,9,1
1151,"43","2c22fcde-f0b5-4430-831a-7210e71688b6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","cf3d116c-2a37-4b9a-9e0e-a5ddd754d73a","mlb-2017-sf-col-2017-09-4-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",9,30,"bottom",4,3,7,"43","34","win","loss",FALSE,"2017-09-05 00:10:00+00",4,3,1
1152,"90","b421b972-d5bf-4f85-af86-255b3529b848","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","5dc27920-2262-4a9a-92a5-eec5def1096c","mlb-2018-hou-chw-2018-04-21-1810","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",3,30,"bottom",0,9,9,"09","90","loss","win",FALSE,"2018-04-22 04:10:00+00",1,10,1
1153,"45","06cc66bb-fd65-4c3b-a99f-4473d23987d7","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","ef72e609-bd2c-40a7-ab29-09f8a086c810","mlb-2017-nyy-bal-2017-04-7-1905","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",6,0,"top",4,5,9,"45","54","win","loss",FALSE,"2017-04-08 04:05:00+00",6,5,1
1154,"12","a687aad8-a888-428f-a991-d18a3e5fdbd2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","dd20267c-2a53-428f-8bb3-c15c43f45715","mlb-2016-det-atl-2016-10-1-1910","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",5,30,"bottom",2,1,3,"21","12","win","loss",FALSE,"2016-10-02 04:10:00+00",5,3,1
1155,"44","c510b5a1-90be-44c8-b0b4-bd13ee453bb6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","b842b5e2-2684-40fe-8ec7-650f90f3b47d","mlb-2017-atl-mil-2017-04-28-1910","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",3,0,"top",4,4,8,"44","44","loss","win",FALSE,"2017-04-29 05:10:00+00",8,10,1
1156,"13","5055209b-444e-4326-8d9c-f5eddab7be72","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","097a2afc-2865-492f-ad71-ef1a66f3ce1c","mlb-2018-atl-nym-2018-08-5-1310","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",5,0,"top",3,1,4,"31","13","loss","win",FALSE,"2018-08-05 22:10:00+00",4,5,1
1157,"65","313d8970-2d86-49c6-895d-37189e21117b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","9a4ce660-98c6-4ecc-b189-7a9e41d73a13","mlb-2017-hou-tex-2017-06-3-1815","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",9,30,"bottom",5,6,11,"56","65","loss","win",FALSE,"2017-06-04 04:15:00+00",5,6,1
1158,"49","13ef5e62-79cd-4919-a5a2-cbab1597ce5b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","7a7bc6f7-7680-44ed-a093-73b34b5f2bf0","mlb-2017-hou-ari-2017-08-15-1240","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",9,30,"bottom",4,9,13,"49","94","loss","win",FALSE,"2017-08-16 00:40:00+00",4,9,1
1159,"76","fbf4cf06-1c75-4798-9b56-3ccf93bd1f91","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","fbf4cf06-1c75-4798-9b56-3ccf93bd1f91","mlb-2018-atl-ari-2018-09-6-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",10,30,"end",6,7,13,"67","76","loss","win",TRUE,"2018-09-07 06:40:00+00",6,7,1
1160,"27","b50399ad-684f-4d9d-8885-6150ab07b199","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b50399ad-684f-4d9d-8885-6150ab07b199","mlb-2018-tex-nyy-2018-08-12-1305","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",9,0,"end",7,2,9,"72","27","win","loss",TRUE,"2018-08-12 22:05:00+00",7,2,1
1161,"80","4f760347-f070-4215-a2b2-f1875418671e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","520b13f9-7efe-4c46-8ebe-12da51aec168","mlb-2018-cin-mil-2018-09-17-1840","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","regularseason",9,0,"top",8,0,8,"80","08","win","loss",FALSE,"2018-09-18 04:40:00+00",8,0,1
1162,"79","1af07ae4-fca6-4616-93bf-92793013f857","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","1af07ae4-fca6-4616-93bf-92793013f857","mlb-2017-chw-min-2017-06-20-1910","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",9,0,"end",9,7,16,"97","79","win","loss",TRUE,"2017-06-21 05:10:00+00",9,7,1
1163,"77","a6ab2340-05e8-4453-8998-0029fea1a294","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","2c4c05dc-e4ad-4336-9b38-1e18b5c119a2","mlb-2018-mia-bos-2018-08-28-1910","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",9,0,"top",7,7,14,"77","77","win","loss",FALSE,"2018-08-29 04:10:00+00",8,7,1
1164,"15","771bdbb4-b43a-48ce-91ae-718bc4f6de5d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9da03732-69ab-4e6e-9abb-59d442837500","mlb-2018-sd-chc-2018-08-5-1320","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","regularseason",4,0,"top",1,5,6,"15","51","loss","win",FALSE,"2018-08-05 23:20:00+00",6,10,1
1165,"69","6c1a125c-e1c4-4844-9046-895c9437f89a","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","adfd93fb-b77f-431d-9214-30ec195202ce","mlb-2017-mia-oak-2017-05-23-1905","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",7,30,"bottom",6,9,15,"69","96","loss","win",FALSE,"2017-05-24 07:05:00+00",9,11,1
1166,"14","de3266ed-67c1-4d9a-9590-b4e5fe77dbbf","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4f169814-376a-4149-8e66-2437e3f85bab","mlb-2017-atl-phi-2017-08-28-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",7,30,"bottom",4,1,5,"41","14","win","loss",FALSE,"2017-08-29 04:05:00+00",6,1,1
1167,"35","83a03c27-05a3-49fb-a6c4-d159dc69a208","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","8a29bcf5-385c-4e9f-bd9c-def120b5193f","mlb-2018-hou-tex-2018-06-8-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",6,0,"top",3,5,8,"35","53","loss","win",FALSE,"2018-06-09 05:05:00+00",3,7,1
1168,"99","14558662-2e8a-43dd-a14c-3b99fe3f2af5","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0011a17d-ecb9-42bc-aab4-720af8fb3af2","mlb-2017-sea-phi-2017-05-9-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",8,0,"top",9,9,18,"99","99","loss","win",FALSE,"2017-05-10 04:05:00+00",9,10,1
1169,"77","4612154e-cded-4c42-9f67-e8dcd3bda927","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","2c629706-5ce1-45f9-89a1-952f7794afc3","mlb-2017-cle-tor-2017-05-10-1907","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",8,30,"bottom",7,7,14,"77","77","win","loss",FALSE,"2017-05-11 04:07:00+00",8,7,1
1170,"00","e7e0f498-b14b-44b9-a56e-a523185c1ba8","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9f25493e-862b-4a4f-aa47-462447528b89","mlb-2018-phi-was-2018-06-24-1335","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",1,0,"top",0,0,0,"00","00","win","loss",FALSE,"2018-06-25 05:05:00+00",8,6,1
1171,"12","9b67887c-7f51-479d-8151-74070a1d9d73","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","56c33b6a-b5a4-414c-995a-c7f48f1e18d8","mlb-2016-laa-hou-2016-09-25-1310","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",4,0,"top",2,1,3,"21","12","win","loss",FALSE,"2016-09-25 23:10:00+00",4,1,1
1172,"96","fb3ee8e7-878d-4826-a980-0537c9d7412f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","d74dad9c-6537-4f4c-a5a4-e3d218647cd1","mlb-2018-min-kc-2018-09-16-1315","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",9,30,"bottom",6,9,15,"69","96","loss","win",FALSE,"2018-09-16 23:15:00+00",6,9,1
1173,"16","4d0aed4c-cd35-40cb-9e4d-efddb6c363c8","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","eecd6873-f189-447e-a18c-bc30b286459b","mlb-2017-hou-oak-2017-09-9-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",7,0,"top",6,1,7,"61","16","win","loss",FALSE,"2017-09-10 01:05:00+00",11,1,1
1174,"08","1c102f72-3508-4a89-ba2e-aafb07bdf4ed","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4b5851a9-f157-4670-b9cb-8d6931ac5f7c","mlb-2017-kc-chw-2017-08-13-1310","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",4,0,"top",0,8,8,"08","80","loss","win",FALSE,"2017-08-13 23:10:00+00",6,14,1
1175,"94","db860169-cb4a-434e-b728-2269530bb6dc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","a2c20ecc-bf5d-47c4-b9d7-2f04050dcf76","mlb-2018-nym-phi-2018-09-17-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",9,30,"bottom",4,9,13,"49","94","loss","win",FALSE,"2018-09-18 04:05:00+00",4,9,1
1176,"41","ab87191f-38be-4a76-8b1d-f66afe86d0a0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","d56fe3da-581d-4861-99ad-3a4930a71825","mlb-2017-sf-col-2017-09-5-1840","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",6,30,"bottom",4,1,5,"41","14","win","loss",FALSE,"2017-09-06 05:40:00+00",9,6,1
1177,"69","000f1898-f39d-45ef-bd15-e490c6e871ab","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","dc4bae77-4356-44c7-bd18-745551755d76","mlb-2018-bal-was-2018-06-19-1905","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","regularseason",7,30,"bottom",9,6,15,"96","69","win","loss",FALSE,"2018-06-20 04:05:00+00",9,7,1
1178,"48","73e61581-f1fb-49dd-a19b-6dbcc5d719bc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","73e61581-f1fb-49dd-a19b-6dbcc5d719bc","mlb-2017-was-pit-2017-05-16-1905","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",9,30,"end",4,8,12,"48","84","loss","win",TRUE,"2017-05-17 04:05:00+00",4,8,1
1179,"68","d2408464-e1d8-443e-85ec-46988c6ee4a1","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","a1ea2ad3-c6be-4d8d-80f1-002ab0132b20","mlb-2018-laa-bos-2018-06-27-1910","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",7,30,"bottom",8,6,14,"86","68","win","loss",FALSE,"2018-06-28 04:10:00+00",9,6,1
1180,"55","fa0f8525-c550-471f-b9c1-16456f6c353b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b730f15d-0a2f-4ca6-ab6b-d6ea1c0109d9","mlb-2018-cle-nyy-2018-05-4-1905","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",8,30,"bottom",5,5,10,"55","55","win","loss",FALSE,"2018-05-05 04:05:00+00",7,6,1
1181,"58","bc352f96-58a6-414f-b9d8-57ebc0ebbd8b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","bc352f96-58a6-414f-b9d8-57ebc0ebbd8b","mlb-2018-nym-nyy-2018-07-22-2005","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",9,30,"end",5,8,13,"58","85","loss","win",TRUE,"2018-08-14 04:05:00+00",5,8,1
